ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
44.73289276430939,-6.466271537554607,1.5548341006366593,44.8709315906938,4.567849094366434,1.601448435094598
45.1003409539052,-6.280892107337731,1.5085740304758717,44.865878254696746,4.556027375054165,1.6028937080834134
6.08737249202243,-43.48758304394662,-2.933937417653575,-4.5327814058040365,-45.37593398248052,-3.1204954664779194
102.51657002465217,-14.498783041253681,1.311191869437105,104.89648992246039,-4.644495737995939,1.4478321544447723
102.76411272275567,-14.403040704807651,1.359437119026681,104.81091329763937,-4.602759036862517,1.4557817979787806
44.82580878794778,-5.4987406659356814,1.5868340999582284,44.89469084279589,3.54153322927339,1.593362517354076
7.6084552422354665,-44.594069478298614,-3.056926692000594,-4.565621703297523,-44.76379675269365,3.0735870221418784
7.407338294027772,-46.32407348407739,3.125298389300663,-4.519997424481276,-44.8580528084914,2.959628398757027
102.37196712784208,-14.757006452518874,1.3154711380180861,105.13131110729076,-4.442078555302869,1.4583087346587544
6.299557530858129,-45.67849202415382,-3.08236149175747,-4.523006544216246,-45.082274548971206,3.0159054049903067
101.91751283570785,-14.497300602024335,1.4699435524150608,104.86720717697663,-4.60232778753723,1.4562208278394266
44.64681773355525,-8.120548000199097,1.5829762255135902,44.86865391245033,4.605143748680617,1.6033041856318433
102.37758107046179,-16.540238979846187,1.260067349925072,105.13017323286255,-4.432547650718221,1.4580246861712627
5.455489206030134,-44.63800627078873,-2.996205421879203,-3.5490927672990624,-45.37700224859004,3.134514305473097
7.743413591450351,-46.0099027747945,-3.1163117606757034,-4.573401356407462,-44.84571153418053,2.948496883761146
